,highest_charting_position,number_of_times_charted,streams,artist_followers,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,chord,contemporary,dance,edm,electropop,hip hop,house,indie,latin,other,pop,rap,reggaeton,rock,trap
520,83,53,5115990.0,33663701.0,83.0,0.585,0.52,-6.136,0.0712,0.124,0.131,159.801,218147.0,0.129,F,0,0,0,0,0,0,0,0,0,0,3,0,0,0
521,185,1,5079580.0,1453875.0,70.0,0.761,0.296,-10.22,0.0484,0.551,0.134,127.938,167867.0,0.579,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,80,57,5016283.0,15663384.0,79.0,0.752,0.488,-7.05,0.0705,0.297,0.0936,136.041,201661.0,0.533,F#/Gb,0,0,0,1,0,0,0,0,0,5,0,0,0,0
523,33,12,4995965.0,36177712.0,77.0,0.883,0.6,-7.188,0.37,0.114,0.0931,113.903,156430.0,0.691,G,0,0,0,0,0,0,0,1,0,0,0,1,0,1
524,5,53,4994138.0,48544923.0,77.0,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,212867.0,0.874,A,0,0,0,0,0,0,0,0,0,3,0,0,0,0
525,49,22,4982892.0,2722638.0,81.0,0.744,0.619,-9.805,0.039,0.598,0.231,112.997,188387.0,0.641,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
526,176,9,4974880.0,83337783.0,83.0,0.614,0.379,-10.48,0.0476,0.607,0.0986,107.989,258987.0,0.201,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
527,140,1,5936752.0,961181.0,68.0,0.806,0.565,-8.96,0.113,0.47,0.0824,116.963,195734.0,0.311,B,0,0,0,0,1,0,0,0,0,1,0,0,0,0
528,144,1,5897983.0,5831194.0,69.0,0.793,0.65,-3.944,0.397,0.371,0.854,128.111,243750.0,0.809,C#/Db,0,0,0,0,1,0,0,0,0,0,2,0,0,0
529,12,21,5535339.0,1251372.0,0.0,0.333,0.637,-4.904,0.0581,0.131,0.149,139.898,172693.0,0.132,C#/Db,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,50,5,5497942.0,3689546.0,76.0,0.557,0.457,-5.372,0.0335,0.428,0.0567,105.918,177500.0,0.328,G,0,0,0,1,0,0,0,0,1,4,0,0,0,0
531,62,17,5168107.0,1053324.0,76.0,0.794,0.756,-7.16,0.136,0.11,0.247,123.066,156498.0,0.775,F,0,0,0,0,2,0,0,0,0,0,2,0,0,0
532,173,5,5116325.0,251549.0,78.0,0.679,0.61,-10.936,0.0305,0.585,0.156,123.978,227186.0,0.554,G,0,0,0,0,0,0,0,0,1,4,0,0,0,0
533,128,3,5059891.0,9778632.0,78.0,0.749,0.674,-5.128,0.0366,0.0209,0.169,123.055,153865.0,0.711,A#/Bb,0,0,0,0,0,0,0,0,0,3,1,0,0,0
534,177,7,5053713.0,2820477.0,79.0,0.806,0.513,-6.208,0.0685,0.217,0.217,124.988,178157.0,0.503,E,0,0,0,0,0,0,0,0,0,2,0,0,0,0
535,37,25,5004462.0,29238936.0,75.0,0.734,0.775,-3.855,0.0614,0.186,0.123,166.039,224187.0,0.72,G#/Ab,0,0,0,0,0,0,0,1,0,1,0,1,0,1
536,14,5,4986037.0,67208170.0,80.0,0.789,0.742,-5.664,0.0652,0.0681,0.166,116.965,167990.0,0.661,A#/Bb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
537,28,57,4984399.0,83337783.0,80.0,0.798,0.675,-5.041,0.0442,0.0912,0.0894,101.956,219947.0,0.842,F#/Gb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
538,14,32,5344862.0,1251372.0,0.0,0.715,0.706,-4.423,0.195,0.496,0.106,179.997,189840.0,0.522,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,83,11,5232509.0,3134041.0,77.0,0.65,0.655,-3.71,0.405,0.25,0.0691,94.059,171215.0,0.735,C#/Db,0,0,0,0,1,0,0,0,0,1,0,0,0,2
540,17,15,5163323.0,26784251.0,77.0,0.766,0.788,-3.128,0.312,0.105,0.142,179.984,200482.0,0.609,F#/Gb,0,0,0,0,0,0,0,1,0,0,0,2,0,0
541,22,32,5120753.0,6096559.0,78.0,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680.0,0.698,A,0,0,0,0,0,0,0,0,0,1,0,0,0,1
542,151,7,5044252.0,1200248.0,67.0,0.709,0.816,-4.787,0.0346,0.685,0.146,150.06,237900.0,0.921,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,143,42,5003825.0,29566516.0,83.0,0.921,0.537,-5.723,0.0804,0.556,0.102,128.009,135090.0,0.711,A,0,0,0,0,1,0,0,0,0,0,1,0,0,0
544,182,6,4995623.0,83337783.0,82.0,0.781,0.445,-6.061,0.0295,0.474,0.184,78.998,281560.0,0.591,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0
545,2,46,4966878.0,56327031.0,78.0,0.834,0.454,-9.75,0.201,0.321,0.114,81.618,247059.0,0.837,C#/Db,0,0,0,0,2,0,0,0,0,1,3,0,0,0
546,167,2,4929647.0,35340069.0,69.0,0.659,0.291,-8.275,0.0348,0.405,0.0771,119.829,277680.0,0.406,D,1,0,0,0,0,0,0,0,0,2,0,0,0,0
547,9,46,4908929.0,132855.0,81.0,0.674,0.774,-7.567,0.0892,0.0686,0.393,112.05,176547.0,0.33,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0
548,193,1,4902737.0,6478565.0,78.0,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773.0,0.434,D,0,0,0,0,0,0,0,0,3,1,0,0,1,0
549,181,7,4847224.0,29566516.0,83.0,0.734,0.57,-7.066,0.133,0.847,0.112,129.953,95467.0,0.689,G,0,0,0,0,1,0,0,0,0,0,1,0,0,0
550,27,4,6011642.0,19102888.0,76.0,0.697,0.674,-6.326,0.0533,0.00215,0.138,81.535,157355.0,0.198,C#/Db,0,0,0,0,0,0,0,0,0,0,2,0,0,0
551,19,3,5963380.0,47061119.0,68.0,0.343,0.243,-14.66,0.0777,0.721,0.0668,135.154,203464.0,0.032,E,0,0,0,1,0,0,0,0,0,1,0,0,0,0
552,152,1,5579697.0,20528724.0,78.0,0.575,0.844,-4.89,0.072,0.00172,0.114,104.914,177801.0,0.277,F#/Gb,0,1,0,0,0,0,0,0,0,3,0,0,0,0
553,157,1,5479407.0,35340069.0,80.0,0.705,0.769,-5.526,0.0425,0.113,0.105,107.949,213520.0,0.583,A,1,0,0,0,0,0,0,0,0,2,0,0,0,0
554,89,2,5342938.0,804613.0,73.0,0.668,0.563,-6.433,0.0522,0.0493,0.119,103.116,169632.0,0.305,B,0,0,0,1,0,0,0,0,0,1,1,0,0,0
555,168,3,5233359.0,35340069.0,80.0,0.461,0.593,-4.954,0.0356,0.17,0.307,134.17,228373.0,0.175,C#/Db,1,0,0,0,0,0,0,0,0,2,0,0,0,0
556,14,26,5208100.0,15778531.0,76.0,0.705,0.814,-5.466,0.0346,0.00115,0.203,110.0,223279.0,0.259,E,0,0,0,0,0,0,0,0,0,3,0,0,0,0
557,175,1,5197587.0,14921269.0,76.0,0.859,0.558,-8.991,0.0902,0.659,0.124,114.978,144391.0,0.357,G,0,0,2,0,0,2,0,0,0,3,0,0,0,0
558,140,4,5092250.0,3912138.0,77.0,0.15,0.859,-2.827,0.0595,0.00201,0.387,170.527,228147.0,0.354,E,0,0,0,0,0,0,0,0,3,0,0,0,1,0
559,167,2,5072462.0,26784251.0,75.0,0.664,0.665,-3.616,0.0879,0.123,0.411,173.961,176970.0,0.726,A#/Bb,0,0,0,0,0,0,0,1,0,0,0,2,0,0
560,162,3,5046418.0,444736.0,72.0,0.885,0.561,-5.331,0.249,0.261,0.121,140.02,125143.0,0.644,F#/Gb,0,0,0,0,1,0,0,0,1,0,0,0,0,0
561,18,23,4995578.0,35340069.0,77.0,0.537,0.746,-5.507,0.15,0.0236,0.156,170.062,198267.0,0.252,A#/Bb,1,0,0,0,0,0,0,0,0,2,0,0,0,0
562,20,15,4906738.0,67208170.0,79.0,0.487,0.534,-5.664,0.0555,0.36,0.1,131.798,201882.0,0.173,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
563,138,49,4900492.0,1692635.0,80.0,0.553,0.586,-6.319,0.0362,0.697,0.0813,126.684,196373.0,0.443,B,0,0,0,0,0,0,0,0,0,5,0,0,0,0
564,174,3,4884711.0,4794212.0,76.0,0.957,0.437,-7.882,0.359,0.00402,0.219,130.058,137984.0,0.616,B,0,0,0,0,0,0,0,0,0,1,2,0,0,1
565,47,25,4873380.0,149682.0,76.0,0.854,0.525,-4.426,0.214,0.819,0.146,97.054,197587.0,0.63,C#/Db,0,0,0,0,0,0,0,0,1,2,0,2,0,1
566,99,3,5487774.0,197320.0,70.0,0.807,0.535,-6.519,0.349,0.191,0.125,156.013,125720.0,0.925,B,0,0,0,0,1,0,0,0,1,0,1,0,0,1
567,176,1,5136895.0,1726216.0,76.0,0.539,0.615,-8.746,0.252,0.173,0.144,163.924,214693.0,0.493,C#/Db,0,0,0,0,0,0,0,0,1,1,2,0,0,0
568,55,4,5071718.0,16655692.0,69.0,0.635,0.659,-7.499,0.116,0.242,0.105,96.855,163127.0,0.34,G,0,0,0,0,0,0,0,0,0,4,0,0,0,0
569,103,12,5052801.0,6313514.0,76.0,0.376,0.43,-6.585,0.0328,0.0902,0.0912,77.599,177323.0,0.129,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0
570,45,20,5030670.0,1248499.0,76.0,0.834,0.663,-6.143,0.133,0.235,0.372,121.876,146523.0,0.774,G#/Ab,0,0,0,1,0,0,0,0,1,1,0,0,0,0
571,83,4,4948563.0,2147875.0,76.0,0.505,0.657,-5.24,0.0318,0.373,0.126,196.0,178520.0,0.252,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,13,38,4942545.0,2127531.0,75.0,0.815,0.715,-4.65,0.207,0.3,0.091,176.007,345241.0,0.786,E,0,0,0,0,0,0,0,1,0,0,0,1,0,1
573,137,1,5929507.0,18306226.0,73.0,0.817,0.737,-5.453,0.102,0.046,0.092,93.985,206587.0,0.67,F#/Gb,0,0,0,0,0,0,0,1,0,0,0,2,0,2
574,132,9,5427534.0,114348.0,74.0,0.72,0.613,-6.899,0.0572,0.185,0.155,84.974,182199.0,0.857,C#/Db,0,0,0,0,0,0,0,0,0,1,0,0,0,0
575,90,4,5332437.0,2147875.0,70.0,0.657,0.54,-7.675,0.0287,0.662,0.123,136.97,161773.0,0.625,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0
576,66,2,5186567.0,28931149.0,70.0,0.659,0.479,-6.79,0.2,0.152,0.268,163.882,155956.0,0.0395,B,0,0,0,0,0,0,0,0,0,3,0,0,0,0
577,121,7,4962949.0,1053324.0,72.0,0.945,0.582,-8.357,0.0719,0.114,0.103,108.025,168906.0,0.907,B,0,0,0,0,2,0,0,0,0,0,2,0,0,0
578,42,17,4931163.0,17097317.0,77.0,0.653,0.667,-6.764,0.0423,0.154,0.107,104.181,213869.0,0.556,A#/Bb,0,0,0,0,0,0,0,0,0,4,0,0,0,0
579,190,3,4914093.0,211500.0,79.0,0.98,0.413,-11.052,0.101,0.671,0.17,119.993,180139.0,0.764,G#/Ab,0,0,0,0,0,0,0,0,0,0,1,0,0,0
580,116,8,4864544.0,6096559.0,73.0,0.811,0.683,-2.028,0.241,0.46,0.128,176.037,190101.0,0.571,B,0,0,0,0,0,0,0,0,0,1,0,0,0,1
581,10,7,4848954.0,42227614.0,75.0,0.462,0.24,-12.077,0.0377,0.92,0.113,171.319,244000.0,0.32,C,0,0,0,0,0,0,0,0,0,2,0,0,0,0
582,37,35,4833081.0,14073083.0,80.0,0.755,0.578,-8.932,0.145,0.316,0.25,94.148,176960.0,0.581,C,0,0,0,0,0,0,0,0,1,2,2,0,0,0
583,73,6,5942551.0,19102888.0,75.0,0.613,0.631,-6.965,0.12,0.0663,0.169,149.992,158033.0,0.33,E,0,0,0,0,0,0,0,0,0,0,2,0,0,0
584,177,1,5119828.0,8153871.0,73.0,0.695,0.784,-6.564,0.0402,0.0889,0.0843,128.031,188581.0,0.52,F#/Gb,0,0,0,0,0,1,0,0,0,5,0,0,0,0
585,108,4,4983557.0,1251372.0,1.0,0.655,0.726,-7.628,0.0796,0.334,0.232,160.064,150260.0,0.766,A#/Bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,191,1,4915403.0,41551.0,72.0,0.956,0.502,-5.995,0.213,0.0593,0.238,110.003,187000.0,0.795,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,41,39,4855690.0,3916979.0,82.0,0.637,0.69,-4.057,0.0405,0.00786,0.124,129.857,162399.0,0.457,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
588,6,15,4796365.0,23848461.0,75.0,0.654,0.707,-5.661,0.0664,0.00559,0.0873,127.97,194765.0,0.448,F#/Gb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
589,17,31,4790233.0,29238936.0,74.0,0.728,0.806,-3.766,0.0623,0.0531,0.153,168.084,217547.0,0.698,F#/Gb,0,0,0,0,0,0,0,1,0,1,0,1,0,1
590,67,13,5622565.0,411262.0,72.0,0.868,0.479,-6.687,0.445,0.703,0.102,133.928,115200.0,0.776,E,0,0,0,0,0,0,0,0,1,0,1,0,0,0
591,158,1,5446609.0,2147875.0,75.0,0.403,0.537,-6.628,0.031,0.59,0.112,69.877,202133.0,0.414,D#/Eb,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592,168,1,5160123.0,2147875.0,70.0,0.532,0.584,-5.254,0.0248,0.723,0.101,88.003,190680.0,0.367,G#/Ab,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,53,5,5064504.0,2147875.0,73.0,0.466,0.786,-5.13,0.0328,0.417,0.125,203.903,210507.0,0.571,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
594,21,7,4935633.0,36177712.0,78.0,0.584,0.411,-7.147,0.0838,0.869,0.0955,169.934,217769.0,0.412,A#/Bb,0,0,0,0,0,0,0,1,0,0,0,1,0,1
595,65,10,4906324.0,8766508.0,70.0,0.665,0.697,-4.819,0.154,0.427,0.599,94.053,216747.0,0.556,A,0,0,0,0,0,0,0,1,0,1,0,1,0,1
596,17,25,4892682.0,6852509.0,79.0,0.49,0.618,-5.655,0.104,0.0221,0.259,99.7,201600.0,0.286,C#/Db,0,0,0,0,0,0,0,0,1,0,0,0,0,0
597,188,1,4879971.0,2147875.0,75.0,0.62,0.869,-5.479,0.0462,0.615,0.131,126.019,216573.0,0.597,F#/Gb,1,0,0,0,0,0,0,0,0,0,0,0,0,0
598,190,1,4860714.0,2147875.0,68.0,0.633,0.664,-5.037,0.0294,0.46,0.108,115.058,156747.0,0.268,A#/Bb,1,0,0,0,0,0,0,0,0,0,0,0,0,0
599,117,10,4815342.0,4281787.0,69.0,0.582,0.937,-2.118,0.0858,0.449,0.684,168.096,166838.0,0.939,A#/Bb,0,0,0,0,0,0,0,0,2,0,0,0,0,0
600,5,19,4812765.0,23848461.0,71.0,0.79,0.701,-4.81,0.365,0.0317,0.0311,159.972,177813.0,0.91,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
601,22,32,4790427.0,31552500.0,80.0,0.63,0.633,-7.088,0.0457,0.00776,0.0541,93.995,172762.0,0.452,E,0,0,1,0,0,1,0,0,1,2,0,0,0,0
602,76,8,4769618.0,27167675.0,73.0,0.868,0.693,-7.052,0.181,0.0597,0.106,114.999,156911.0,0.396,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
603,141,2,5317174.0,1674348.0,67.0,0.599,0.79,-4.352,0.386,0.0213,0.0778,100.119,201501.0,0.528,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0
604,15,4,4986214.0,42227614.0,68.0,0.546,0.613,-7.589,0.0264,0.418,0.103,79.015,215627.0,0.535,G,0,0,0,0,0,0,0,0,0,2,0,0,0,0
605,13,44,4858392.0,724903.0,80.0,0.878,0.525,-6.832,0.0578,0.183,0.0714,112.022,158571.0,0.694,F,0,0,0,0,0,0,0,0,1,1,0,0,0,0
606,171,2,4848222.0,14122.0,66.0,0.934,0.707,-4.214,0.0646,0.437,0.0628,138.023,173913.0,0.961,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,66,46,4655272.0,31552500.0,82.0,0.687,0.792,-2.749,0.0452,0.191,0.167,100.015,214290.0,0.671,F,0,0,1,0,0,1,0,0,1,2,0,0,0,0
608,138,13,4630572.0,35910149.0,74.0,0.563,0.865,-5.277,0.16,0.0472,0.77,156.271,209413.0,0.601,F,0,0,0,0,0,0,0,0,0,0,0,0,3,0
609,61,39,4606011.0,29067437.0,77.0,0.843,0.836,-2.474,0.0695,0.0816,0.0532,94.018,205933.0,0.65,B,0,0,0,0,0,0,0,1,0,0,0,2,0,0
610,183,2,4580123.0,4281787.0,68.0,0.599,0.914,-2.415,0.0629,0.5,0.694,168.008,182977.0,0.831,F,0,0,0,0,0,0,0,0,2,0,0,0,0,0
611,49,4,4540781.0,5002317.0,74.0,0.712,0.556,-7.214,0.0531,0.084,0.527,90.494,193293.0,0.22,F,0,0,0,0,2,0,0,0,0,0,2,0,0,0
612,27,45,4516053.0,441714.0,82.0,0.598,0.526,-8.659,0.0415,0.129,0.14,123.935,168387.0,0.529,A#/Bb,0,0,1,0,0,1,0,0,0,3,0,0,0,0
613,68,8,4504304.0,9998991.0,76.0,0.657,0.88,-3.672,0.102,0.121,0.463,150.084,205493.0,0.769,A#/Bb,0,0,0,0,0,0,0,0,0,2,0,0,0,0
614,158,5,4488125.0,1777797.0,77.0,0.614,0.937,-7.443,0.115,0.00161,0.103,84.98,105176.0,0.386,C#/Db,0,0,0,0,0,0,0,0,1,0,1,0,0,0
615,1,10,23235257.0,6931357.0,65.0,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,241107.0,0.35,G,1,0,0,0,0,0,0,0,1,2,0,0,0,0
616,2,8,20709328.0,1631876.0,63.0,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,262960.0,0.947,D,0,0,0,0,0,0,0,0,3,3,0,0,1,0
617,3,7,16657592.0,67208170.0,61.0,0.525,0.621,-7.364,0.116,0.0489,0.294,191.9,204093.0,0.591,G,0,0,0,0,0,0,0,0,0,3,0,0,0,0
618,5,7,16613649.0,222627.0,58.0,0.589,0.472,-8.749,0.0502,0.614,0.505,67.196,126267.0,0.898,G#/Ab,0,0,0,0,0,0,0,0,4,1,0,0,1,0
619,7,7,16527404.0,20637.0,56.0,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,130973.0,0.806,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,6,7,15424001.0,4702232.0,55.0,0.339,0.214,-11.714,0.0375,0.908,0.341,94.775,206640.0,0.363,E,0,0,0,0,0,0,0,0,2,2,0,0,0,0
621,8,7,14582001.0,369548.0,55.0,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,151933.0,0.776,G,0,0,0,0,0,0,0,0,5,1,0,0,0,0
622,9,7,12266990.0,7869617.0,49.0,0.509,0.812,-5.439,0.0537,0.00128,0.214,159.878,229640.0,0.689,G#/Ab,0,0,0,0,0,0,0,0,2,4,0,0,0,0
623,14,6,11664490.0,239129.0,49.0,0.513,0.831,-9.004,0.0383,0.55,0.336,148.837,182067.0,0.963,D,0,0,0,0,0,0,0,0,0,2,0,0,0,0
624,11,6,10884855.0,1139096.0,54.0,0.451,0.24,-14.014,0.0351,0.912,0.175,134.009,117147.0,0.701,C#/Db,0,0,0,0,0,0,0,0,4,0,0,0,0,0
625,19,6,10787165.0,4953667.0,53.0,0.652,0.259,-13.336,0.0595,0.903,0.362,142.169,155453.0,0.836,D,0,0,0,0,0,0,0,0,3,0,0,0,0,0
626,15,6,10609206.0,48544923.0,59.0,0.657,0.56,-9.049,0.0467,0.498,0.0794,161.993,182947.0,0.854,F#/Gb,0,0,0,0,0,0,0,0,0,3,0,0,0,0
627,16,6,10508459.0,1251372.0,50.0,0.529,0.772,-7.013,0.0287,0.403,0.316,91.751,181267.0,0.853,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,17,6,10476212.0,4883.0,51.0,0.599,0.642,-6.936,0.0363,0.164,0.0992,115.412,222533.0,0.349,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0
629,23,4,9882989.0,3609658.0,51.0,0.774,0.511,-8.914,0.0319,0.322,0.0672,94.736,227653.0,0.771,B,0,0,0,0,0,0,0,0,2,0,0,0,5,0
630,21,6,9852792.0,4702232.0,48.0,0.647,0.465,-8.308,0.0428,0.865,0.0882,151.251,119787.0,0.699,G,0,0,0,0,0,0,0,0,2,2,0,0,0,0
631,24,5,9509781.0,4313100.0,53.0,0.321,0.64,-10.023,0.0324,0.28,0.718,146.172,214333.0,0.414,D,0,0,0,0,0,0,0,0,2,0,0,0,5,0
632,32,5,8478518.0,1634288.0,53.0,0.319,0.21,-15.231,0.0341,0.92,0.138,78.696,192160.0,0.209,C#/Db,0,0,0,0,0,0,0,0,4,0,0,0,0,0
633,39,5,7045348.0,359973.0,51.0,0.317,0.158,-16.485,0.0381,0.673,0.338,130.503,177480.0,0.247,A,0,0,0,0,0,0,0,0,5,0,0,0,0,0
634,114,1,6912271.0,4958353.0,63.0,0.885,0.661,-5.062,0.141,0.165,0.334,140.028,164591.0,0.436,E,0,0,0,0,1,0,0,0,1,0,1,0,0,1
635,42,5,6716353.0,58479.0,49.0,0.683,0.375,-13.056,0.0303,0.579,0.076,140.467,135533.0,0.888,C,0,0,0,0,0,0,0,0,2,0,0,0,0,0
636,47,5,6404964.0,382997.0,55.0,0.271,0.551,-7.48,0.0457,0.582,0.256,78.111,272467.0,0.428,D,0,0,0,0,0,0,0,0,5,0,0,0,1,0
637,38,5,6052105.0,99249.0,47.0,0.534,0.904,-3.315,0.0369,0.129,0.128,202.899,220160.0,0.96,A,0,0,0,0,0,0,0,0,0,2,0,0,3,0
638,62,4,6007011.0,5698788.0,49.0,0.465,0.27,-16.661,0.0425,0.9,0.145,94.518,129173.0,0.58,E,0,0,0,0,0,0,0,0,0,0,0,0,2,0
639,65,4,5802508.0,1251372.0,0.0,0.647,0.876,-5.662,0.185,0.881,0.26,151.925,162897.0,0.949,A#/Bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,59,4,5801639.0,1251372.0,0.0,0.691,0.776,-4.177,0.0341,0.458,0.33,146.861,144080.0,0.961,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,52,5,5687085.0,1324920.0,42.0,0.685,0.391,-7.183,0.0435,0.744,0.142,87.101,202547.0,0.443,C#/Db,0,2,0,1,0,0,0,0,0,5,0,0,0,0
642,60,5,5422082.0,336373.0,49.0,0.724,0.276,-12.25,0.0599,0.76,0.116,112.874,155933.0,0.718,G,0,0,0,0,0,0,0,0,4,1,0,0,0,0
643,69,6,5394054.0,1251372.0,45.0,0.325,0.759,-7.146,0.053,0.395,0.0773,126.627,166453.0,0.36,G#/Ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,66,4,5353591.0,7504724.0,43.0,0.526,0.925,-5.584,0.0363,0.102,0.305,140.308,272394.0,0.819,D,0,0,0,0,0,0,0,0,1,0,0,0,2,0
645,54,3,5209372.0,5002317.0,76.0,0.619,0.589,-6.531,0.124,0.43,0.378,143.896,174960.0,0.158,C#/Db,0,0,0,0,2,0,0,0,0,0,2,0,0,0
646,166,11,5191001.0,1293055.0,72.0,0.632,0.953,-1.283,0.0325,0.317,0.125,160.061,186533.0,0.798,A,0,0,0,0,0,0,0,0,3,1,0,0,0,0
647,197,1,5152906.0,15019109.0,72.0,0.752,0.62,-5.536,0.0509,0.309,0.075,117.399,164459.0,0.962,F,0,0,0,0,0,0,0,0,2,0,0,0,0,0
648,71,3,10522305.0,1549216.0,43.0,0.666,0.841,-3.592,0.0312,0.613,0.113,128.706,126360.0,0.84,D,0,0,0,0,0,0,0,0,1,0,0,0,5,0
649,74,3,10455065.0,31161671.0,53.0,0.295,0.496,-9.478,0.0327,0.207,0.858,132.062,268521.0,0.224,G,0,0,0,0,0,0,0,0,1,1,0,0,0,0
650,83,3,9548924.0,17097317.0,46.0,0.438,0.178,-9.402,0.0414,0.957,0.316,75.248,170964.0,0.344,F,0,0,0,0,0,0,0,0,0,4,0,0,0,0
651,85,1,9474711.0,20528724.0,49.0,0.547,0.814,-6.191,0.12,0.0215,0.0475,92.986,205267.0,0.724,C#/Db,0,1,0,0,0,0,0,0,0,3,0,0,0,0
652,86,2,9457199.0,9470311.0,43.0,0.669,0.843,-3.766,0.0268,0.169,0.195,147.08,255400.0,0.702,C,0,0,0,0,0,0,0,0,0,3,0,0,0,0
653,89,3,9270017.0,1298537.0,44.0,0.583,0.572,-4.776,0.0366,0.738,0.266,113.998,173560.0,0.684,C#/Db,1,0,0,0,0,0,0,0,2,0,0,0,1,0
654,92,2,9167304.0,5436999.0,47.0,0.725,0.571,-6.007,0.102,0.0183,0.0519,146.035,200880.0,0.61,C#/Db,0,0,0,0,0,0,0,0,1,3,0,0,0,0
655,102,1,8813922.0,3916979.0,45.0,0.654,0.596,-4.68,0.0458,0.424,0.11,118.078,169245.0,0.382,C#/Db,0,0,0,0,0,0,0,0,0,2,0,0,0,0
656,104,1,8696354.0,4805333.0,44.0,0.635,0.87,-4.291,0.04,0.0156,0.118,93.0,156773.0,0.912,D,1,0,0,0,0,0,0,0,0,4,0,0,0,0
657,107,1,8614955.0,46814751.0,70.0,0.835,0.869,-4.582,0.27,0.248,0.462,140.945,224656.0,0.82,A#/Bb,0,0,0,0,2,0,0,0,0,0,1,0,0,0
658,111,1,8387899.0,1251372.0,0.0,0.59,0.305,-12.955,0.032,0.894,0.14,102.103,86760.0,0.545,A#/Bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,117,1,8177832.0,4702232.0,44.0,0.594,0.389,-7.109,0.0517,0.785,0.0313,122.331,171093.0,0.396,A#/Bb,0,0,0,0,0,0,0,0,2,2,0,0,0,0
660,119,1,8160534.0,353571.0,47.0,0.553,0.476,-8.869,0.0649,0.647,0.281,113.401,166147.0,0.558,C,0,0,0,0,0,0,0,0,2,0,0,0,0,0
661,22,2,8115520.0,42227614.0,66.0,0.575,0.434,-8.193,0.0312,0.735,0.105,145.916,229840.0,0.348,F,0,0,0,0,0,0,0,0,0,2,0,0,0,0
662,123,1,8064361.0,1151360.0,44.0,0.583,0.712,-8.222,0.0538,0.263,0.817,128.897,181267.0,0.614,D#/Eb,0,0,0,0,0,0,0,0,2,0,0,0,0,0
663,126,1,8022773.0,127251.0,41.0,0.7,0.139,-12.346,0.0607,0.902,0.185,84.485,206067.0,0.49,G#/Ab,0,0,0,0,0,0,0,0,4,0,0,0,0,0
664,127,1,7993078.0,1024868.0,51.0,0.418,0.106,-22.507,0.0448,0.994,0.179,46.718,85267.0,0.8,G#/Ab,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,19,2,7901968.0,42227614.0,70.0,0.512,0.462,-10.491,0.0408,0.83,0.121,112.05,185320.0,0.353,A,0,0,0,0,0,0,0,0,0,2,0,0,0,0
666,133,1,7792643.0,1251372.0,0.0,0.545,0.7,-6.961,0.0323,0.0982,0.1,83.506,148147.0,0.799,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,140,1,7536851.0,33893352.0,42.0,0.341,0.181,-12.073,0.0366,0.888,0.137,83.608,196254.0,0.212,D,0,0,0,0,0,0,0,0,0,5,0,0,0,0
668,144,1,7367482.0,1139096.0,44.0,0.469,0.196,-16.093,0.0571,0.882,0.0513,130.036,143733.0,0.537,C,0,0,0,0,0,0,0,0,4,0,0,0,0,0
